"File exported from UTC Confirmations Portal on December 10, 2020, 12:06 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format: MM/DD/YYYY,"List Separator: Comma (,)"

** INSTRUCTIONS:,"Please only edit Columns M-O below row 12. All columns must be present and do not duplicate or delete columns. Any rows other than 11 and 12 may be  removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format must be MM/DD/YYYY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_TYPE,ORDER_ID,ITEM_ID,SCH_LINE,REVISION_LVL,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS,CONTRACT_DPAS,CHANGE_DESCRIPTION,LAST_SUPPLIER_UPDATE
,1027043-1,5,ZLTA,H117214A,1370,2866,-,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027043-1,5,ZLTA,H117214A,1370,2865,-,2701,05/06/2021,05/06/2021,COMMITTED,05/06/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027043-1,1,ZLTA,H117214A,1370,2864,-,2701,07/09/2021,07/09/2021,COMMITTED,07/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027043-1,8,ZLTA,H117214A,1370,2863,-,2701,06/17/2021,06/17/2021,COMMITTED,06/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027043-1,8,ZLTA,H117214A,1370,2862,-,2701,05/27/2021,05/27/2021,COMMITTED,05/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027043-1,4,ZLTA,H117214A,1370,2869,-,2701,03/25/2021,03/25/2021,COMMITTED,03/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1003205-1,11,ZLTA,H117214A,1150,6600,F,2701,08/26/2021,08/26/2021,COMMITTED,08/26/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1003205-1,14,ZLTA,H117214A,1150,6599,F,2701,09/24/2021,09/24/2021,COMMITTED,09/24/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2901,-,2701,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2900,-,2701,05/21/2021,05/21/2021,COMMITTED,05/21/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2899,-,2701,04/19/2021,04/19/2021,COMMITTED,04/19/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2893,-,2701,03/26/2021,03/26/2021,COMMITTED,03/26/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2886,-,2701,07/02/2021,07/02/2021,COMMITTED,07/02/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2885,-,2701,06/25/2021,06/25/2021,COMMITTED,06/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2883,-,2701,04/26/2021,04/26/2021,COMMITTED,04/26/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2876,-,2701,03/12/2021,03/12/2021,COMMITTED,03/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,1,ZLTA,H117214A,1420,2974,-,2701,07/02/2021,07/02/2021,COMMITTED,07/02/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,18,ZLTA,H117214A,1340,2143,-,2719,05/19/2021,05/19/2021,COMMITTED,05/19/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,27,ZLTA,H117214A,1340,2142,-,2719,04/27/2021,04/27/2021,COMMITTED,04/27/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,17,ZLTA,H117214A,1340,2140,-,2719,04/27/2021,04/27/2021,COMMITTED,04/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,15,ZLTA,H117214A,1340,2138,-,2719,04/15/2021,04/15/2021,COMMITTED,04/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,21,ZLTA,H117214A,1340,2132,-,2719,03/24/2021,03/24/2021,COMMITTED,03/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,9,ZLTA,H117214A,1340,2129,-,2719,03/17/2021,03/17/2021,COMMITTED,03/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,21,ZLTA,H117214A,1340,2095,-,2719,06/03/2021,06/03/2021,COMMITTED,06/03/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,16,ZLTA,H117214A,1340,2094,-,2719,04/08/2021,04/08/2021,COMMITTED,04/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,18,ZLTA,H117214A,1340,2092,-,2719,03/04/2021,03/04/2021,COMMITTED,03/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,17,ZLTA,H117214A,1340,2091,-,2719,02/18/2021,02/18/2021,COMMITTED,02/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028744-1,18,ZLTA,H117214A,1340,2090,-,2719,02/04/2021,02/04/2021,COMMITTED,02/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2837,-,2701,05/14/2021,05/14/2021,COMMITTED,05/14/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2836,-,2701,05/28/2021,05/28/2021,COMMITTED,05/28/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2834,-,2701,06/18/2021,06/18/2021,COMMITTED,06/18/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2793,-,2701,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2792,-,2701,02/22/2021,02/22/2021,COMMITTED,02/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2791,-,2701,02/08/2021,02/08/2021,COMMITTED,02/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2790,-,2701,02/01/2021,02/01/2021,COMMITTED,02/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2789,-,2701,01/25/2021,01/25/2021,COMMITTED,01/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,6,ZLTA,H117214A,1420,2835,-,2701,06/07/2021,06/07/2021,COMMITTED,06/07/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2812,-,2701,03/19/2021,03/19/2021,COMMITTED,03/19/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,1,ZLTA,H117214A,1420,2811,-,2701,02/12/2021,02/12/2021,COMMITTED,02/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,1,ZLTA,H117214A,1420,2796,-,2701,03/19/2021,03/19/2021,COMMITTED,03/19/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2795,-,2701,03/12/2021,03/12/2021,COMMITTED,03/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,4,ZLTA,H117214A,1420,2794,-,2701,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2762,-,2701,04/12/2021,04/12/2021,COMMITTED,04/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,5,ZLTA,H117214A,1420,2761,-,2701,05/07/2021,05/07/2021,COMMITTED,05/07/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2727,-,2701,01/11/2021,01/11/2021,COMMITTED,01/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2726,-,2701,01/04/2021,01/04/2021,COMMITTED,01/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2719,-,2701,01/11/2021,01/11/2021,COMMITTED,01/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,3,ZLTA,H117214A,1420,2718,-,2701,01/15/2021,01/15/2021,COMMITTED,01/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013078-1,2,ZLTA,H117214A,1420,2721,-,2701,01/11/2021,01/11/2021,COMMITTED,01/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,3,ZLTA,H117214A,1310,2768,B,2701,03/12/2021,03/12/2021,COMMITTED,03/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,3,ZLTA,H117214A,1180,4142,B,2701,02/15/2022,02/15/2022,COMMITTED,02/15/2022,UTC Schedule under lead time / change,,IN ANTICIPATION OF A GOVERNMENT CONTRACT|UN-RAT|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,3,ZLTA,H117214A,1180,4133,B,2701,06/14/2021,06/14/2021,COMMITTED,06/14/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|1.0||N00019-17-C-0020|DO-A1|N|1.0||IN ANTICIPATION OF A GOVERNMENT CONTRACT|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,4,ZLTA,H117214A,1180,4132,B,2701,04/20/2021,04/20/2021,COMMITTED,04/20/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||N00019-17-C-0020|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,5,ZLTA,H117214A,1180,4131,B,2701,03/15/2021,03/15/2021,COMMITTED,03/15/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,3,ZLTA,H117214A,1180,4130,B,2701,02/09/2021,02/09/2021,COMMITTED,02/09/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|3.0||,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,3,ZLTA,H117214A,1310,2644,B,2701,03/26/2021,03/26/2021,COMMITTED,03/26/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,4,ZLTA,H117214A,1310,2675,B,2701,02/01/2021,02/01/2021,COMMITTED,02/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,3,ZLTA,H117214A,1310,2674,B,2701,02/08/2021,02/08/2021,COMMITTED,02/08/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,3,ZLTA,H117214A,1310,2673,B,2701,01/25/2021,01/25/2021,COMMITTED,01/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,3,ZLTA,H117214A,1310,2672,B,2701,01/15/2021,01/15/2021,COMMITTED,01/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,4,ZLTA,H117214A,1310,2671,B,2701,01/11/2021,01/11/2021,COMMITTED,01/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813771-2,2,ZLTA,H117214A,1300,1156,A,2701,10/07/2022,10/07/2022,COMMITTED,10/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,813771-2,4,ZLTA,H117214A,1300,1135,A,2701,02/07/2022,02/07/2022,COMMITTED,02/07/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819750-1,1,ZLTA,H117214A,1280,877,-,2701,10/27/2022,10/27/2022,COMMITTED,10/27/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819750-1,1,ZLTA,H117214A,1280,859,-,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819750-1,1,ZLTA,H117214A,1280,858,-,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819750-1,1,ZLTA,H117214A,1280,834,-,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819750-1,1,ZLTA,H117214A,1280,676,-,2701,03/01/2022,03/01/2022,COMMITTED,03/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-4,1,ZLTA,H117214A,1260,2469,C,2701,03/24/2023,03/24/2023,COMMITTED,03/24/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-4,1,ZLTA,H117214A,1260,2467,C,2701,02/27/2023,02/27/2023,COMMITTED,02/27/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-4,1,ZLTA,H117214A,1260,2298,C,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,818366-4,1,ZLTA,H117214A,1260,2297,C,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,817177-1,4,ZLTA,H117214A,1240,1169,-,2701,05/06/2022,05/06/2022,COMMITTED,05/06/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,4,ZLTA,H117214A,1310,2643,B,2701,04/05/2021,04/05/2021,COMMITTED,04/05/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,2,ZLTA,H117214A,1310,2786,B,2701,03/12/2021,03/12/2021,COMMITTED,03/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,6,ZLTA,H117214A,1310,2678,B,2701,02/22/2021,02/22/2021,COMMITTED,02/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,2,ZLTA,H117214A,1310,2677,B,2701,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1013079-1,2,ZLTA,H117214A,1310,2676,B,2701,02/12/2021,02/12/2021,COMMITTED,02/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1006674-1,2,ZLTA,H117214A,1320,893,A,2702,03/01/2021,03/01/2021,COMMITTED,03/01/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|1.0||NOT DISCLOSED|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,1,ZLTA,H117214A,1410,3700,-,2701,06/10/2021,06/10/2021,COMMITTED,06/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,5,ZLTA,H117214A,1410,3699,-,2701,06/17/2021,06/17/2021,COMMITTED,06/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,3,ZLTA,H117214A,1410,3698,-,2701,06/24/2021,06/24/2021,COMMITTED,06/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,4,ZLTA,H117214A,1410,3697,-,2701,07/01/2021,07/01/2021,COMMITTED,07/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,5,ZLTA,H117214A,1410,3696,-,2701,07/09/2021,07/09/2021,COMMITTED,07/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028806-1,5,ZLTA,H117214A,1400,575,-,2701,10/31/2023,10/31/2023,COMMITTED,10/31/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028806-1,1,ZLTA,H117214A,1400,573,-,2701,10/12/2023,10/12/2023,COMMITTED,10/12/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,6,ZLTA,H117214A,1410,3623,-,2701,05/13/2021,05/13/2021,COMMITTED,05/13/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,4,ZLTA,H117214A,1410,3622,-,2701,06/04/2021,06/04/2021,COMMITTED,06/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,4,ZLTA,H117214A,1410,3621,-,2701,05/27/2021,05/27/2021,COMMITTED,05/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,10,ZLTA,H117214A,1410,3620,-,2701,04/23/2021,04/23/2021,COMMITTED,04/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,4,ZLTA,H117214A,1410,3619,-,2701,04/09/2021,04/09/2021,COMMITTED,04/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,3,ZLTA,H117214A,1410,3618,-,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1028052-1,9,ZLTA,H117214A,1410,3617,-,2701,03/25/2021,03/25/2021,COMMITTED,03/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1006685-1,1,ZLTA,H117214A,1390,871,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1006674-1,6,ZLTA,H117214A,1320,970,A,2702,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1006674-1,6,ZLTA,H117214A,1320,961,A,2702,03/01/2021,03/01/2021,COMMITTED,03/01/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|5.0||NOT DISCLOSED|UN-RAT|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1006674-1,9,ZLTA,H117214A,1320,948,A,2702,03/12/2021,03/12/2021,COMMITTED,03/12/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||NOT DISCLOSED|UN-RAT|N|1.0||N/A|UN-RAT|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,4,ZLTA,H117214A,1180,4138,B,2701,02/15/2022,02/15/2022,COMMITTED,02/15/2022,UTC Schedule under lead time / change,,IN ANTICIPATION OF A GOVERNMENT CONTRACT|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,4,ZLTA,H117214A,1180,4137,B,2701,09/28/2021,09/28/2021,COMMITTED,09/28/2021,UTC Schedule under lead time / change,,IN ANTICIPATION OF A GOVERNMENT CONTRACT|UN-RAT|N|4.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,2,ZLTA,H117214A,1180,4136,B,2701,09/14/2021,09/14/2021,COMMITTED,09/14/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,4,ZLTA,H117214A,1180,4135,B,2701,07/20/2021,07/20/2021,COMMITTED,07/20/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|3.0||N00019-18-C-1021|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1007627-1,2,ZLTA,H117214A,1180,4134,B,2701,07/13/2021,07/13/2021,COMMITTED,07/13/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,1028806-1,6,ZLTA,H117214A,1400,581,-,2701,01/11/2024,01/11/2024,COMMITTED,01/11/2024,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823681-1,2,ZLTA,H117214A,1380,152,-,2701,02/22/2021,02/22/2021,COMMITTED,02/22/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,790285-2,7,ZLTA,H117214A,1350,257,G,2700,08/06/2021,08/06/2021,COMMITTED,08/06/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,790285-2,4,ZLTA,H117214A,1350,256,G,2700,02/11/2021,02/11/2021,COMMITTED,02/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1006674-1,8,ZLTA,H117214A,1320,951,A,2702,04/12/2021,04/12/2021,COMMITTED,04/12/2021,UTC Schedule under lead time / change,,N/A|UN-RAT|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
,1006685-1,1,ZLTA,H117214A,1390,838,A,2701,02/27/2023,02/27/2023,COMMITTED,02/27/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1006685-1,1,ZLTA,H117214A,1390,837,A,2701,12/23/2022,12/23/2022,COMMITTED,12/23/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,5,ZLTA,H117214A,1360,600,-,2701,02/29/2024,02/29/2024,COMMITTED,02/29/2024,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,1,ZLTA,H117214A,1360,590,-,2701,04/11/2024,04/11/2024,COMMITTED,04/11/2024,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,6,ZLTA,H117214A,1360,589,-,2701,11/30/2023,11/30/2023,COMMITTED,11/30/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,5,ZLTA,H117214A,1360,588,-,2701,09/29/2023,09/29/2023,COMMITTED,09/29/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,1,ZLTA,H117214A,1360,587,-,2701,09/12/2023,09/12/2023,COMMITTED,09/12/2023,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1027947-1,1,ZLTA,H117214A,1360,586,-,2701,02/12/2024,02/12/2024,COMMITTED,02/12/2024,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,790285-2,1,ZLTA,H117214A,1350,258,G,2700,08/06/2021,08/06/2021,COMMITTED,08/06/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1006674-1,1,ZLTA,H117214A,1320,1026,A,2702,05/25/2021,05/25/2021,COMMITTED,05/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1020965-1,17,ZLTA,H117214A,1510,5305,A,2701,02/05/2021,02/05/2021,CHANGED,02/05/2021,,,,Please provide a commit date.  The quantity has changed from 18 to 17.,2020-12-08
,1020965-1,20,ZLTA,H117214A,1510,5304,A,2701,02/12/2021,02/12/2021,COMMITTED,02/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1020965-1,18,ZLTA,H117214A,1510,5303,A,2701,02/19/2021,02/19/2021,COMMITTED,02/19/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1020965-1,19,ZLTA,H117214A,1510,5302,A,2701,02/26/2021,02/26/2021,COMMITTED,02/26/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1020965-1,14,ZLTA,H117214A,1510,5301,A,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,,,,Commit date has been provided. Thank you!,2020-12-08
